Feat1,Feat2,Feat3,RMSE,MAE,MAPE_pct,R2
SpectralEntropy,ZeroCrossRate_Hz,BandE_0k_5k,258.513695119921,183.71810464167,36.2131099885271,0.750622649468387
SpectralEntropy,Bandwidth_Hz,SpectralCentroid_Hz,261.946265440218,191.409890268768,38.2308143363137,0.743956168198198
SpectralEntropy,ZeroCrossRate_Hz,SpectralCentroid_Hz,262.382059141242,188.538665905191,37.6432080334878,0.743103511587248
SpectralEntropy,Crest,ZeroCrossRate_Hz,262.632614014352,197.692784203478,37.1592968966744,0.742612644186493
SpectralEntropy,Crest,PeakAmp,263.100260915641,187.71204185329,36.478515866205,0.741695213860609
SpectralEntropy,PeakToPeak,SpectralCentroid_Hz,263.565296578023,200.09769405528,33.384336252837,0.740781287776786
SpectralEntropy,PeakAmp,BandE_0k_5k,263.60929554206,194.791187358291,35.9636336356902,0.740694733841679
SpectralEntropy,Kurtosis,ZeroCrossRate_Hz,265.772218465092,200.983122563457,39.1390260171258,0.736422060305076
SpectralEntropy,HighLowBandRatio,SpectralCentroid_Hz,266.640620685407,193.498650529401,40.0967641897358,0.734696781286207
SpectralEntropy,HighLowBandRatio,Skewness,267.008654974394,201.152256335637,39.9998918824317,0.733963899205873
SpectralEntropy,Crest,HighLowBandRatio,267.235485274268,198.144110987353,37.6393640675007,0.733511699026712
SpectralEntropy,BandE_5k_10k,BandE_0k_5k,267.48216585222,201.105595726446,35.3231071125765,0.733019490227284
SpectralEntropy,PeakToPeak,Skewness,267.676047756195,191.104294301496,36.0403201081018,0.732632313390723
SpectralEntropy,HighLowBandRatio,TotalEnergy,267.873870281851,195.325309437966,39.5344164160296,0.732236978090292
SpectralEntropy,ZeroCrossRate_Hz,PeakToPeak,268.88778744603,189.73279547732,37.7564630334828,0.730206146752654
SpectralEntropy,BandE_5k_10k,SpectralCentroid_Hz,269.488552445317,198.870056370799,38.0025259446937,0.728999221194768
SpectralEntropy,PeakAmp,Skewness,270.595853317735,188.147329093761,35.715863036766,0.726767616966442
SpectralEntropy,HighLowBandRatio,BandE_0k_5k,271.481290658655,205.273587823209,36.2600676338544,0.724976562367669
SpectralEntropy,BandE_5k_10k,HighLowBandRatio,273.512506096479,201.609312369276,37.9764961421223,0.720845731216222
SpectralEntropy,TotalEnergy,Skewness,273.522970217212,199.563640731566,37.0023524265818,0.720824370877774
SpectralEntropy,HighLowBandRatio,ZeroCrossRate_Hz,274.470073041573,193.456038101591,40.6835322666953,0.718887672125941
SpectralEntropy,Crest,SpectralCentroid_Hz,276.729971244547,205.278695840514,38.3844888506592,0.714239437769463
SpectralEntropy,Kurtosis,TotalEnergy,277.765875504762,192.775432092714,38.1317229557722,0.712096015135347
SpectralEntropy,Bandwidth_Hz,TotalEnergy,278.397188330463,204.798979143741,34.2243958966461,0.710785817982987
SpectralEntropy,Kurtosis,Bandwidth_Hz,279.454140227938,196.431365452912,40.4933939580693,0.708585610738987
SpectralEntropy,PeakAmp,ZeroCrossRate_Hz,280.203425422935,193.943228697434,40.1050558775011,0.707020808617026
SpectralEntropy,Kurtosis,BandE_0k_5k,280.210312563738,197.295878829796,40.7296325770266,0.707006406125421
SpectralEntropy,ZeroCrossRate_Hz,TotalEnergy,280.97145176038,206.531192148931,31.4431740745186,0.705412519107268
SpectralEntropy,PeakAmp,BandE_5k_10k,281.07793633152,195.707033864547,35.7194855789283,0.70518918705273
SpectralEntropy,BandE_5k_10k,ZeroCrossRate_Hz,282.992499334994,216.010198519628,36.6004187362319,0.701159299796555
SpectralEntropy,BandE_0k_5k,TotalEnergy,283.312096862519,205.359937829507,36.9966936414092,0.700483927265287
SpectralEntropy,PeakAmp,TotalEnergy,285.848723372281,202.236213431251,34.1763861585545,0.695096500008413
SpectralEntropy,Crest,Skewness,285.925417921465,199.561907501586,40.0857208975237,0.694932863989489
SpectralEntropy,PeakAmp,PeakToPeak,288.89937532943,202.310626609625,36.4262348308748,0.688553753389356
SpectralEntropy,Crest,Bandwidth_Hz,290.929695333606,213.02678057884,39.8708875402749,0.684160822458457
SpectralEntropy,Crest,BandE_5k_10k,292.80498670628,197.322982008169,34.2801599005644,0.680075990938178
SpectralEntropy,Kurtosis,Skewness,293.524579726371,197.435606207221,41.5428805226095,0.678501578063634
SpectralEntropy,Crest,PeakToPeak,299.625529750961,210.6198964726,42.0055186086256,0.66499790302758
SpectralEntropy,Bandwidth_Hz,Skewness,303.856400100529,215.7628053457,42.6752812697715,0.65547029496425
SpectralEntropy,ZeroCrossRate_Hz,Skewness,305.482422178011,220.221406378985,37.9079621022445,0.651773075910094
SpectralEntropy,SpectralCentroid_Hz,Skewness,305.907522760519,210.115975642877,36.7925576063316,0.650803236366506
SpectralEntropy,Crest,BandE_0k_5k,308.887418034381,220.549492643051,36.3837220356979,0.643966935274561
SpectralEntropy,Crest,TotalEnergy,309.646347260389,230.368350218692,42.7790202113613,0.64221525602311
SpectralEntropy,Kurtosis,HighLowBandRatio,314.195212841667,215.315742737336,46.3723823007301,0.631625954777724
SpectralEntropy,BandE_0k_5k,Skewness,314.390674270345,216.173287621459,40.6607934517957,0.63116747985005
